               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                 149,            0.020371,             0.13564,           0.0038479,             0.98014,             0.96009,             0.98627,             0.86834,            0.015593,            0.064485,           0.0018573,           0.0055942,           0.0055942,           0.0055942
                 150,            0.020105,             0.13822,           0.0039093,             0.98077,             0.95937,             0.98681,             0.86789,            0.015598,            0.064331,            0.001848,           0.0055471,           0.0055471,           0.0055471
                 151,            0.020129,             0.13604,            0.003775,             0.98014,              0.9591,             0.98678,             0.86973,            0.015495,             0.06407,           0.0018484,              0.0055,              0.0055,              0.0055
                 152,            0.020479,              0.1353,           0.0040604,              0.9791,             0.95963,             0.98645,             0.86969,            0.015575,            0.063936,           0.0018406,           0.0054529,           0.0054529,           0.0054529
                 153,            0.020129,             0.13682,           0.0039232,             0.97969,             0.95803,             0.98563,             0.86721,            0.015735,            0.063888,             0.00183,           0.0054058,           0.0054058,           0.0054058
                 154,            0.020139,             0.13532,           0.0039109,             0.98004,              0.9601,             0.98602,             0.86912,            0.015613,            0.063784,            0.001829,           0.0053587,           0.0053587,           0.0053587
                 155,            0.020243,             0.13536,           0.0038274,             0.98229,             0.95969,             0.98676,             0.87494,            0.015281,            0.063103,           0.0018217,           0.0053116,           0.0053116,           0.0053116
                 156,            0.020197,             0.13607,           0.0039098,             0.98188,             0.96013,             0.98642,              0.8741,            0.015293,            0.063102,           0.0018182,           0.0052645,           0.0052645,           0.0052645
                 157,            0.020245,             0.13623,           0.0038792,              0.9818,              0.9595,              0.9863,             0.87179,            0.015472,            0.063512,           0.0018221,           0.0052174,           0.0052174,           0.0052174
                 158,            0.020098,             0.13733,           0.0038136,             0.98272,             0.95957,              0.9867,             0.87875,            0.015158,            0.062204,           0.0018053,           0.0051704,           0.0051704,           0.0051704
                 159,            0.020115,             0.13454,           0.0038562,             0.98241,             0.95899,             0.98632,             0.87914,            0.015121,            0.061927,           0.0018064,           0.0051234,           0.0051234,           0.0051234
                 160,            0.019946,             0.13507,           0.0038444,             0.98128,             0.96168,             0.98681,             0.88106,            0.014909,            0.061779,           0.0018047,           0.0050765,           0.0050765,           0.0050765
                 161,            0.019875,             0.13457,           0.0038654,             0.98161,             0.96117,             0.98666,             0.88217,            0.014894,            0.061341,           0.0017977,           0.0050296,           0.0050296,           0.0050296
                 162,            0.019784,             0.13314,           0.0038741,             0.97993,             0.96152,             0.98626,             0.88049,            0.014946,            0.061522,           0.0017984,           0.0049828,           0.0049828,           0.0049828
                 163,             0.01986,             0.13528,           0.0038965,             0.97988,             0.96109,              0.9861,             0.88158,             0.01498,            0.061216,           0.0017962,            0.004936,            0.004936,            0.004936
                 164,            0.019794,             0.13554,           0.0038729,             0.98246,             0.96097,             0.98653,             0.88355,            0.014871,            0.060858,             0.00179,           0.0048893,           0.0048893,           0.0048893
                 165,            0.019763,               0.134,           0.0038302,             0.98269,             0.96258,             0.98678,               0.883,            0.014851,            0.060936,           0.0017885,           0.0048426,           0.0048426,           0.0048426
                 166,            0.019701,             0.13329,           0.0038431,             0.98361,             0.96226,             0.98681,             0.88329,            0.014844,            0.061005,           0.0017889,            0.004796,            0.004796,            0.004796
                 167,            0.019682,             0.13532,           0.0038712,             0.98278,             0.96337,             0.98668,             0.88308,             0.01483,            0.060922,           0.0017875,           0.0047495,           0.0047495,           0.0047495
                 168,            0.020038,             0.13412,           0.0039011,             0.98248,             0.96437,             0.98701,              0.8795,            0.015015,            0.061601,            0.001795,           0.0047031,           0.0047031,           0.0047031
                 169,             0.01945,              0.1338,           0.0036827,             0.98269,             0.96454,             0.98712,             0.87699,            0.015117,            0.061872,            0.001795,           0.0046568,           0.0046568,           0.0046568
                 170,            0.019873,             0.13267,            0.003921,             0.98354,             0.96366,             0.98713,             0.87365,            0.015311,            0.062455,            0.001796,           0.0046105,           0.0046105,           0.0046105
                 171,            0.019641,             0.13304,           0.0038083,             0.98248,             0.96484,             0.98704,             0.87147,            0.015376,            0.062731,           0.0017991,           0.0045644,           0.0045644,           0.0045644
                 172,            0.029416,             0.17913,           0.0047166,             0.98605,             0.96107,             0.98817,             0.88104,            0.014793,            0.062751,           0.0018193,           0.0045184,           0.0045184,           0.0045184
                 173,            0.021331,             0.14344,           0.0040194,              0.9846,             0.96209,             0.98805,             0.88158,            0.014717,            0.062207,           0.0018074,           0.0044724,           0.0044724,           0.0044724
                 174,             0.01989,             0.13474,           0.0038341,             0.98564,             0.96192,             0.98813,             0.87787,            0.014932,            0.062097,            0.001798,           0.0044266,           0.0044266,           0.0044266
                 175,            0.019756,              0.1344,           0.0038697,             0.98418,             0.96372,             0.98813,              0.8767,            0.014939,            0.061964,           0.0017923,           0.0043809,           0.0043809,           0.0043809
                 176,            0.019647,             0.13232,           0.0037297,             0.98405,             0.96453,             0.98803,              0.8779,            0.014857,            0.061615,           0.0017847,           0.0043353,           0.0043353,           0.0043353
                 177,            0.019508,             0.13403,           0.0037513,             0.98418,             0.96464,             0.98795,             0.87648,            0.014934,            0.061701,           0.0017828,           0.0042899,           0.0042899,           0.0042899
                 178,            0.019401,              0.1326,           0.0037648,             0.98485,              0.9636,             0.98784,             0.87519,            0.015066,            0.061982,           0.0017839,           0.0042445,           0.0042445,           0.0042445
                 179,            0.019469,             0.13439,           0.0037629,              0.9844,             0.96395,             0.98784,             0.87688,            0.014994,            0.061543,           0.0017745,           0.0041994,           0.0041994,           0.0041994
                 180,             0.01951,             0.13325,           0.0037355,             0.98445,             0.96418,             0.98763,             0.87514,            0.015045,            0.061668,           0.0017722,           0.0041543,           0.0041543,           0.0041543
                 181,            0.019409,             0.13329,           0.0037705,             0.98509,             0.96292,             0.98756,             0.87485,            0.015073,            0.061703,           0.0017702,           0.0041094,           0.0041094,           0.0041094
                 182,            0.019362,              0.1319,             0.00373,             0.98357,             0.96559,             0.98768,             0.87475,            0.015115,            0.061943,           0.0017725,           0.0040647,           0.0040647,           0.0040647
                 183,            0.019434,             0.13238,           0.0037513,             0.98456,             0.96465,              0.9877,             0.87581,            0.015073,            0.061841,           0.0017716,           0.0040201,           0.0040201,           0.0040201
                 184,            0.019199,             0.13188,           0.0037509,             0.98528,             0.96412,             0.98775,             0.87633,            0.015092,            0.061766,           0.0017714,           0.0039757,           0.0039757,           0.0039757
                 185,            0.019085,              0.1313,           0.0037005,             0.98464,             0.96559,             0.98784,             0.87682,            0.015058,            0.061579,           0.0017631,           0.0039314,           0.0039314,           0.0039314
                 186,            0.019073,             0.13044,            0.003688,             0.98549,             0.96509,              0.9879,             0.87691,            0.015042,            0.061414,            0.001759,           0.0038873,           0.0038873,           0.0038873
                 187,            0.019054,             0.13049,           0.0036852,             0.98603,             0.96454,             0.98785,             0.87763,            0.015018,            0.061098,           0.0017569,           0.0038434,           0.0038434,           0.0038434
                 188,            0.019028,              0.1298,           0.0037238,             0.98518,             0.96556,             0.98797,             0.87729,            0.015083,            0.061224,           0.0017584,           0.0037997,           0.0037997,           0.0037997
                 189,            0.019059,             0.12869,           0.0036709,             0.98531,             0.96571,             0.98813,             0.87599,            0.015116,            0.061369,           0.0017598,           0.0037562,           0.0037562,           0.0037562
                 190,            0.019221,             0.13106,           0.0037194,             0.98484,             0.96581,             0.98804,             0.87687,            0.015088,            0.061213,           0.0017563,           0.0037128,           0.0037128,           0.0037128
                 191,            0.019114,             0.13064,           0.0037269,             0.98465,             0.96574,             0.98794,             0.87679,            0.015076,            0.061237,           0.0017527,           0.0036697,           0.0036697,           0.0036697
                 192,            0.018979,             0.13131,           0.0036604,             0.98506,             0.96582,             0.98803,             0.87758,            0.015007,            0.061038,             0.00175,           0.0036267,           0.0036267,           0.0036267
                 193,            0.018964,             0.12831,           0.0037691,              0.9844,             0.96607,             0.98799,             0.87711,            0.015047,            0.061047,           0.0017482,            0.003584,            0.003584,            0.003584
                 194,            0.018904,             0.13163,           0.0037077,              0.9862,             0.96477,             0.98778,             0.87619,            0.015118,            0.061276,           0.0017487,           0.0035415,           0.0035415,           0.0035415
                 195,             0.01902,              0.1289,           0.0036515,             0.98529,             0.96595,             0.98783,             0.87712,            0.015116,            0.061258,           0.0017489,           0.0034991,           0.0034991,           0.0034991
                 196,            0.018913,             0.13023,            0.003726,             0.98505,             0.96725,             0.98785,             0.87714,            0.015099,            0.061349,           0.0017515,            0.003457,            0.003457,            0.003457
                 197,            0.018924,             0.12989,           0.0036513,             0.98545,             0.96686,             0.98791,             0.87513,            0.015212,             0.06176,           0.0017552,           0.0034152,           0.0034152,           0.0034152
                 198,            0.018678,              0.1286,           0.0036452,             0.98523,             0.96727,             0.98784,             0.87508,            0.015204,            0.061779,           0.0017544,           0.0033735,           0.0033735,           0.0033735
                 199,            0.018786,             0.13014,            0.003669,             0.98565,             0.96712,             0.98785,             0.87654,            0.015146,            0.061523,           0.0017494,           0.0033321,           0.0033321,           0.0033321
                 200,            0.018769,             0.12646,           0.0036922,             0.98539,             0.96762,             0.98792,             0.87607,            0.015152,            0.061573,           0.0017475,           0.0032909,           0.0032909,           0.0032909
                 201,            0.018856,             0.12888,           0.0037697,             0.98559,               0.968,             0.98808,             0.87806,            0.015027,            0.061254,           0.0017438,             0.00325,             0.00325,             0.00325
                 202,            0.018835,             0.12961,           0.0037193,             0.98604,              0.9675,             0.98813,             0.87918,            0.014948,            0.061031,           0.0017404,           0.0032093,           0.0032093,           0.0032093
                 203,            0.018646,             0.12681,           0.0035356,             0.98677,             0.96674,             0.98825,             0.88018,            0.014908,            0.060882,           0.0017378,           0.0031689,           0.0031689,           0.0031689
                 204,            0.018803,             0.12693,           0.0035761,             0.98604,              0.9676,             0.98826,             0.88091,             0.01486,            0.060766,           0.0017364,           0.0031287,           0.0031287,           0.0031287
                 205,            0.018735,             0.12835,           0.0036296,             0.98634,             0.96792,             0.98821,             0.88034,            0.014902,            0.060935,           0.0017378,           0.0030888,           0.0030888,           0.0030888
                 206,            0.018613,             0.12736,           0.0036181,             0.98636,             0.96765,             0.98826,             0.87997,            0.014913,             0.06098,           0.0017375,           0.0030491,           0.0030491,           0.0030491
                 207,            0.018635,             0.12592,           0.0036226,             0.98622,             0.96781,             0.98816,             0.88033,            0.014894,            0.061028,           0.0017372,           0.0030097,           0.0030097,           0.0030097
                 208,            0.018619,             0.12791,            0.003672,              0.9864,             0.96792,             0.98816,             0.88029,            0.014918,            0.061154,           0.0017371,           0.0029706,           0.0029706,           0.0029706
                 209,            0.018636,              0.1272,           0.0036247,             0.98674,             0.96786,             0.98825,             0.87994,            0.014951,            0.061268,           0.0017372,           0.0029318,           0.0029318,           0.0029318
                 210,             0.01858,             0.12548,           0.0036021,             0.98635,             0.96847,             0.98832,              0.8801,            0.014932,            0.061163,           0.0017343,           0.0028932,           0.0028932,           0.0028932
                 211,            0.018353,             0.12643,           0.0035648,             0.98677,             0.96807,             0.98831,             0.88091,            0.014871,            0.060992,           0.0017326,            0.002855,            0.002855,            0.002855
                 212,            0.018679,             0.12698,           0.0036534,              0.9864,             0.96823,             0.98828,              0.8806,             0.01491,            0.061045,           0.0017322,            0.002817,            0.002817,            0.002817
                 213,             0.01866,             0.12627,           0.0036748,             0.98747,             0.96732,             0.98827,             0.87967,            0.014941,            0.061085,           0.0017314,           0.0027793,           0.0027793,           0.0027793
                 214,            0.018495,             0.12474,           0.0035866,             0.98779,             0.96728,             0.98834,             0.87918,            0.014964,            0.061185,           0.0017311,           0.0027419,           0.0027419,           0.0027419
                 215,            0.018649,             0.12635,           0.0036229,             0.98757,              0.9675,             0.98833,             0.87826,            0.015006,            0.061305,           0.0017304,           0.0027048,           0.0027048,           0.0027048
                 216,            0.018589,             0.12742,           0.0036797,             0.98791,             0.96697,             0.98835,             0.87839,            0.014995,            0.061252,           0.0017292,           0.0026681,           0.0026681,           0.0026681
                 217,              0.0184,             0.12576,             0.00363,             0.98784,              0.9673,             0.98834,             0.87833,            0.014974,            0.061202,           0.0017287,           0.0026316,           0.0026316,           0.0026316
                 218,            0.018449,             0.12631,           0.0036077,              0.9881,             0.96719,              0.9884,             0.87845,            0.014962,            0.061149,           0.0017282,           0.0025954,           0.0025954,           0.0025954
                 219,            0.018504,               0.127,           0.0036678,             0.98671,             0.96868,             0.98845,             0.87903,            0.014935,            0.061058,           0.0017269,           0.0025596,           0.0025596,           0.0025596
                 220,            0.018376,             0.12756,           0.0036665,             0.98774,              0.9677,              0.9883,             0.87853,            0.014975,            0.061212,            0.001728,           0.0025241,           0.0025241,           0.0025241
                 221,            0.018455,             0.12625,           0.0036675,             0.98755,             0.96793,             0.98848,             0.87838,            0.014981,            0.061177,           0.0017274,           0.0024889,           0.0024889,           0.0024889
                 222,            0.018391,             0.12684,            0.003634,             0.98707,             0.96877,             0.98844,              0.8787,            0.014962,            0.061094,           0.0017264,           0.0024541,           0.0024541,           0.0024541
                 223,            0.018154,             0.12401,           0.0035622,              0.9868,             0.96909,             0.98841,             0.87876,            0.014953,            0.061091,           0.0017264,           0.0024195,           0.0024195,           0.0024195
                 224,            0.018125,             0.12294,           0.0035623,             0.98702,             0.96926,             0.98845,             0.87859,            0.014953,            0.061082,           0.0017262,           0.0023854,           0.0023854,           0.0023854
                 225,            0.018346,             0.12564,           0.0034733,             0.98691,              0.9692,             0.98861,             0.87853,            0.014957,            0.061065,           0.0017253,           0.0023515,           0.0023515,           0.0023515
                 226,            0.018271,             0.12509,           0.0035152,             0.98689,             0.96889,             0.98865,              0.8784,             0.01497,            0.061128,           0.0017251,            0.002318,            0.002318,            0.002318
                 227,            0.018265,             0.12502,           0.0035191,             0.98692,              0.9687,              0.9886,             0.87904,            0.014936,            0.060988,           0.0017236,           0.0022849,           0.0022849,           0.0022849
                 228,            0.018153,              0.1253,           0.0035561,             0.98689,             0.96879,             0.98863,             0.87951,            0.014898,            0.060872,           0.0017221,           0.0022521,           0.0022521,           0.0022521
                 229,            0.018188,              0.1237,           0.0035782,             0.98665,             0.96899,             0.98864,              0.8804,            0.014855,            0.060751,           0.0017213,           0.0022196,           0.0022196,           0.0022196
                 230,            0.018078,             0.12343,           0.0035403,             0.98617,             0.96935,             0.98849,             0.88032,            0.014857,            0.060772,           0.0017209,           0.0021876,           0.0021876,           0.0021876
                 231,            0.018068,             0.12566,           0.0035511,             0.98747,              0.9682,             0.98847,             0.88061,            0.014833,            0.060695,           0.0017207,           0.0021558,           0.0021558,           0.0021558
                 232,            0.017989,             0.12403,           0.0035206,             0.98637,             0.96929,             0.98827,             0.88058,            0.014827,             0.06071,           0.0017203,           0.0021245,           0.0021245,           0.0021245
                 233,            0.018141,             0.12498,           0.0035676,             0.98818,             0.96748,             0.98833,             0.88166,            0.014797,            0.060595,           0.0017184,           0.0020935,           0.0020935,           0.0020935
                 234,            0.018137,             0.12459,           0.0035577,              0.9873,             0.96834,             0.98827,             0.88152,            0.014807,            0.060598,           0.0017178,           0.0020629,           0.0020629,           0.0020629
                 235,               0.018,             0.12584,           0.0035646,             0.98661,             0.96909,             0.98826,             0.88192,            0.014789,            0.060556,           0.0017167,           0.0020327,           0.0020327,           0.0020327
                 236,            0.017897,             0.12153,           0.0035097,             0.98762,             0.96829,             0.98831,             0.88181,            0.014788,            0.060528,           0.0017157,           0.0020028,           0.0020028,           0.0020028
                 237,            0.018006,             0.12225,           0.0034942,             0.98759,              0.9683,             0.98827,              0.8822,            0.014753,            0.060405,            0.001715,           0.0019734,           0.0019734,           0.0019734
                 238,             0.01787,             0.12389,           0.0035222,             0.98753,             0.96838,             0.98832,             0.88226,             0.01475,            0.060431,           0.0017149,           0.0019443,           0.0019443,           0.0019443
                 239,            0.018111,             0.12572,           0.0035593,             0.98663,             0.96923,             0.98837,             0.88281,            0.014729,            0.060393,           0.0017147,           0.0019156,           0.0019156,           0.0019156
                 240,            0.018193,             0.12473,           0.0035995,             0.98698,             0.96891,             0.98841,             0.88287,            0.014731,            0.060387,           0.0017144,           0.0018873,           0.0018873,           0.0018873
                 241,            0.017922,             0.12297,            0.003566,             0.98741,             0.96837,             0.98839,             0.88377,            0.014692,            0.060243,           0.0017126,           0.0018594,           0.0018594,           0.0018594
                 242,            0.017743,             0.12299,           0.0035417,             0.98734,             0.96822,             0.98831,             0.88428,            0.014662,            0.060164,           0.0017118,           0.0018319,           0.0018319,           0.0018319
                 243,            0.017916,             0.12354,           0.0034595,             0.98743,             0.96811,             0.98838,             0.88549,            0.014614,            0.060023,           0.0017107,           0.0018048,           0.0018048,           0.0018048
                 244,            0.017878,             0.12493,           0.0035094,             0.98779,             0.96777,             0.98845,             0.88626,            0.014583,            0.059933,           0.0017098,           0.0017781,           0.0017781,           0.0017781
                 245,            0.017812,             0.12136,           0.0035418,             0.98705,             0.96846,             0.98842,             0.88631,            0.014561,            0.059869,           0.0017088,           0.0017519,           0.0017519,           0.0017519
                 246,            0.017865,             0.12238,           0.0034854,             0.98744,             0.96824,             0.98838,             0.88644,             0.01455,            0.059837,           0.0017085,            0.001726,            0.001726,            0.001726
                 247,            0.017801,             0.12092,           0.0035157,              0.9877,             0.96804,             0.98843,             0.88652,            0.014549,            0.059828,           0.0017085,           0.0017005,           0.0017005,           0.0017005
                 248,            0.017804,             0.12154,           0.0034164,             0.98772,             0.96786,             0.98835,             0.88657,            0.014547,            0.059825,           0.0017082,           0.0016755,           0.0016755,           0.0016755
                 249,            0.017873,             0.12406,            0.003593,             0.98818,             0.96771,             0.98851,             0.88679,            0.014543,             0.05981,           0.0017077,           0.0016509,           0.0016509,           0.0016509
                 250,            0.017813,             0.12253,           0.0034656,             0.98748,             0.96835,             0.98836,             0.88722,            0.014517,            0.059734,           0.0017071,           0.0016267,           0.0016267,           0.0016267
                 251,            0.017771,             0.12046,           0.0035142,             0.98754,             0.96847,             0.98848,             0.88751,             0.01451,            0.059722,           0.0017067,           0.0016029,           0.0016029,           0.0016029
                 252,            0.017774,             0.12224,            0.003458,             0.98756,             0.96857,             0.98853,              0.8879,            0.014484,            0.059641,           0.0017054,           0.0015795,           0.0015795,           0.0015795
                 253,            0.017767,             0.12134,           0.0034864,             0.98797,             0.96824,             0.98856,              0.8882,             0.01446,            0.059537,           0.0017041,           0.0015566,           0.0015566,           0.0015566
                 254,            0.017902,             0.12356,           0.0035665,             0.98775,             0.96854,             0.98851,             0.88846,            0.014457,            0.059538,            0.001704,           0.0015341,           0.0015341,           0.0015341
                 255,            0.017614,             0.12077,           0.0035505,             0.98799,             0.96858,             0.98851,             0.88886,            0.014438,             0.05949,           0.0017036,           0.0015121,           0.0015121,           0.0015121
                 256,            0.017617,             0.12103,           0.0034872,             0.98771,             0.96882,             0.98834,             0.88926,            0.014413,            0.059387,           0.0017026,           0.0014905,           0.0014905,           0.0014905
                 257,            0.017776,             0.12134,           0.0034389,             0.98743,             0.96918,              0.9884,             0.88964,            0.014397,            0.059346,           0.0017024,           0.0014693,           0.0014693,           0.0014693
                 258,            0.017717,             0.12326,           0.0035489,             0.98831,             0.96847,              0.9884,             0.88986,            0.014383,            0.059298,           0.0017015,           0.0014486,           0.0014486,           0.0014486
                 259,             0.01758,              0.1218,           0.0034767,             0.98822,             0.96866,             0.98842,             0.89033,            0.014377,            0.059275,           0.0017009,           0.0014283,           0.0014283,           0.0014283
                 260,            0.017804,              0.1197,           0.0035178,             0.98831,              0.9687,             0.98842,             0.89025,             0.01438,            0.059299,           0.0017009,           0.0014084,           0.0014084,           0.0014084
                 261,            0.017686,             0.12329,           0.0034526,              0.9884,             0.96849,             0.98841,             0.89094,            0.014358,            0.059225,           0.0016996,            0.001389,            0.001389,            0.001389
                 262,            0.017572,             0.12028,           0.0033604,             0.98846,             0.96837,             0.98845,             0.89123,            0.014336,            0.059158,           0.0016987,           0.0013701,           0.0013701,           0.0013701
                 263,            0.017664,             0.12154,           0.0034337,             0.98888,             0.96814,             0.98845,              0.8913,            0.014335,            0.059158,            0.001698,           0.0013516,           0.0013516,           0.0013516
                 264,            0.017685,             0.12233,           0.0035035,              0.9889,             0.96814,             0.98843,             0.89164,            0.014323,            0.059128,           0.0016973,           0.0013336,           0.0013336,           0.0013336
                 265,            0.017582,             0.12038,           0.0034993,             0.98927,               0.968,             0.98848,             0.89183,            0.014316,            0.059117,           0.0016967,            0.001316,            0.001316,            0.001316
                 266,            0.017612,             0.12058,           0.0034781,             0.98934,             0.96802,             0.98852,              0.8918,            0.014311,            0.059105,            0.001696,           0.0012989,           0.0012989,           0.0012989
                 267,            0.017563,             0.12056,           0.0034226,             0.98906,              0.9683,             0.98863,             0.89196,            0.014319,            0.059126,           0.0016956,           0.0012822,           0.0012822,           0.0012822
                 268,            0.017704,             0.11971,           0.0034791,             0.98899,             0.96841,             0.98871,             0.89229,              0.0143,            0.059063,           0.0016947,            0.001266,            0.001266,            0.001266
                 269,            0.017558,             0.12041,            0.003483,             0.98911,             0.96829,             0.98856,             0.89258,             0.01428,            0.058982,           0.0016938,           0.0012503,           0.0012503,           0.0012503
                 270,            0.017466,             0.11929,           0.0034608,             0.98901,             0.96832,             0.98871,             0.89272,            0.014277,            0.058964,           0.0016934,            0.001235,            0.001235,            0.001235
                 271,            0.017402,             0.11924,           0.0034505,             0.98946,             0.96802,             0.98861,             0.89279,            0.014275,            0.058964,           0.0016934,           0.0012202,           0.0012202,           0.0012202
                 272,            0.017448,             0.11968,           0.0033765,             0.98923,             0.96806,             0.98854,             0.89258,            0.014276,            0.058986,           0.0016935,           0.0012059,           0.0012059,           0.0012059
                 273,            0.017433,             0.12046,           0.0034979,             0.98822,             0.96917,             0.98869,             0.89312,            0.014259,            0.058954,            0.001693,           0.0011921,           0.0011921,           0.0011921
                 274,            0.017366,             0.11799,            0.003387,             0.98989,             0.96756,             0.98868,              0.8929,            0.014263,            0.059003,            0.001693,           0.0011787,           0.0011787,           0.0011787
                 275,            0.017352,             0.11907,           0.0034055,             0.98791,              0.9695,             0.98866,             0.89296,            0.014263,            0.059009,           0.0016926,           0.0011658,           0.0011658,           0.0011658
                 276,            0.017528,             0.11888,           0.0034437,             0.98811,             0.96928,             0.98861,               0.893,             0.01425,            0.058959,            0.001692,           0.0011533,           0.0011533,           0.0011533
                 277,            0.017485,              0.1195,           0.0033961,             0.98744,             0.96994,             0.98869,             0.89321,            0.014248,            0.058953,           0.0016917,           0.0011414,           0.0011414,           0.0011414
                 278,            0.017462,             0.12012,           0.0034284,              0.9883,             0.96919,             0.98868,             0.89333,            0.014239,            0.058918,           0.0016911,           0.0011299,           0.0011299,           0.0011299
                 279,            0.017687,             0.12178,            0.003542,             0.98809,             0.96957,             0.98861,             0.89381,            0.014217,            0.058838,           0.0016902,           0.0011189,           0.0011189,           0.0011189
                 280,             0.01742,             0.11948,           0.0033401,             0.98814,             0.96983,             0.98862,             0.89405,            0.014206,            0.058801,           0.0016898,           0.0011084,           0.0011084,           0.0011084
                 281,            0.017367,             0.11953,           0.0034242,             0.98842,             0.96948,             0.98875,             0.89432,            0.014182,            0.058733,            0.001689,           0.0010983,           0.0010983,           0.0010983
                 282,            0.017427,             0.12082,           0.0033683,             0.98802,             0.96984,             0.98872,             0.89432,            0.014177,            0.058714,           0.0016886,           0.0010888,           0.0010888,           0.0010888
                 283,            0.017349,             0.12029,           0.0034232,             0.98841,             0.96943,             0.98869,             0.89448,            0.014169,            0.058698,           0.0016883,           0.0010797,           0.0010797,           0.0010797
                 284,            0.017241,             0.11755,           0.0033962,             0.98832,             0.96948,             0.98869,             0.89439,            0.014173,            0.058713,           0.0016883,           0.0010711,           0.0010711,           0.0010711
                 285,            0.017502,             0.11725,           0.0034444,             0.98845,             0.96948,             0.98861,             0.89438,            0.014172,            0.058734,           0.0016882,            0.001063,            0.001063,            0.001063
                 286,              0.0174,              0.1189,           0.0034825,             0.98838,             0.96954,             0.98863,             0.89463,            0.014175,            0.058751,           0.0016884,           0.0010554,           0.0010554,           0.0010554
                 287,            0.017345,             0.11897,           0.0034313,             0.98868,              0.9693,             0.98868,             0.89466,            0.014174,            0.058763,           0.0016884,           0.0010483,           0.0010483,           0.0010483
                 288,            0.017395,             0.11811,           0.0034161,             0.98865,              0.9694,             0.98864,             0.89476,            0.014169,            0.058765,           0.0016886,           0.0010416,           0.0010416,           0.0010416
                 289,            0.017266,              0.1193,           0.0034083,             0.98885,             0.96906,             0.98863,             0.89477,             0.01417,            0.058765,           0.0016884,           0.0010355,           0.0010355,           0.0010355
                 290,            0.017268,             0.11798,           0.0033434,             0.98839,             0.96975,             0.98863,             0.89455,            0.014173,            0.058794,           0.0016886,           0.0010298,           0.0010298,           0.0010298
                 291,            0.017547,             0.12046,           0.0034768,             0.98747,             0.97062,             0.98859,             0.89438,            0.014191,             0.05887,           0.0016892,           0.0010247,           0.0010247,           0.0010247
                 292,            0.017343,             0.12024,           0.0034491,             0.98744,             0.97069,             0.98865,             0.89444,            0.014194,            0.058886,           0.0016892,             0.00102,             0.00102,             0.00102
                 293,            0.017287,              0.1168,           0.0034509,             0.98899,             0.96921,             0.98868,             0.89453,            0.014195,             0.05891,           0.0016894,           0.0010158,           0.0010158,           0.0010158
                 294,            0.017339,             0.11905,           0.0034469,             0.98901,             0.96929,             0.98868,             0.89428,            0.014202,            0.058944,           0.0016895,           0.0010121,           0.0010121,           0.0010121
                 295,             0.01747,             0.12106,           0.0034888,              0.9877,             0.97054,             0.98867,             0.89464,              0.0142,            0.058965,           0.0016897,           0.0010089,           0.0010089,           0.0010089
                 296,            0.017574,             0.12023,           0.0034514,             0.98798,             0.97036,             0.98863,             0.89465,            0.014195,             0.05897,           0.0016895,           0.0010062,           0.0010062,           0.0010062
                 297,            0.017375,             0.11899,           0.0033754,             0.98851,             0.96987,             0.98867,              0.8947,            0.014197,            0.058984,           0.0016896,           0.0010039,           0.0010039,           0.0010039
                 298,            0.017296,             0.11891,           0.0033683,              0.9883,             0.97013,             0.98868,               0.895,             0.01418,            0.058943,           0.0016892,           0.0010022,           0.0010022,           0.0010022
                 299,            0.017247,              0.1199,           0.0034479,             0.98847,             0.97007,             0.98869,             0.89516,            0.014165,             0.05892,            0.001689,            0.001001,            0.001001,            0.001001
